date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:50:49	16252/16252	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:50:49%20GMT	https://wger.de/en/dashboard	wger-download/wger.de/en/dashboard.html	(from )
23:50:51	469/469	---MC-	200	added ('OK')	text/plain	date:Thu,%2002%20May%202019%2004:50:50%20GMT	https://wger.de/robots.txt		(from )
23:50:52	15721/15721	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:50:52%20GMT	https://wger.de/en/contact	wger-download/wger.de/en/contact.html	(from https://wger.de/en/dashboard)
23:50:53	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2002%20May%202019%2004:50:53%20GMT	https://wger.de/en/	wger-download/wger.de/en/index.html	(from https://wger.de/en/dashboard)
23:50:54	13725/13725	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:50:53%20GMT	https://wger.de/en/workout/overview	wger-download/wger.de/en/workout/overview.html	(from https://wger.de/en/dashboard)
23:50:56	17932/17932	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:50:55%20GMT	https://wger.de/en/workout/calendar/bedb72ef7d6a4ef19a208788a3f6a0	wger-download/wger.de/en/workout/calendar/bedb72ef7d6a4ef19a208788a3f6a0.html	(from https://wger.de/en/dashboard)
23:50:58	14372/14372	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:50:57%20GMT	https://wger.de/en/workout/schedule/overview	wger-download/wger.de/en/workout/schedule/overview.html	(from https://wger.de/en/dashboard)
23:51:00	57294/57294	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:50:59%20GMT	https://wger.de/en/exercise/muscle/overview/	wger-download/wger.de/en/exercise/muscle/overview/index.html	(from https://wger.de/en/dashboard)
23:51:00	166940/166940	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:50:59%20GMT	https://wger.de/en/exercise/overview/	wger-download/wger.de/en/exercise/overview/index.html	(from https://wger.de/en/dashboard)
23:51:03	202197/202197	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:01%20GMT	https://wger.de/en/exercise/equipment/overview	wger-download/wger.de/en/exercise/equipment/overview.html	(from https://wger.de/en/dashboard)
23:51:04	16383/16383	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:03%20GMT	https://wger.de/en/weight/overview/bedb72ef7d6a4ef19a208788a3f6a0	wger-download/wger.de/en/weight/overview/bedb72ef7d6a4ef19a208788a3f6a0.html	(from https://wger.de/en/dashboard)
23:51:05	14475/14475	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:05%20GMT	https://wger.de/en/weight/add/	wger-download/wger.de/en/weight/add/index.html	(from https://wger.de/en/dashboard)
23:51:06	14971/14971	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:05%20GMT	https://wger.de/en/software/features	wger-download/wger.de/en/software/features.html	(from https://wger.de/en/dashboard)
23:51:06	13804/13804	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:05%20GMT	https://wger.de/en/nutrition/overview/	wger-download/wger.de/en/nutrition/overview/index.html	(from https://wger.de/en/dashboard)
23:51:06	22272/22272	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:05%20GMT	https://wger.de/en/nutrition/ingredient/overview/	wger-download/wger.de/en/nutrition/ingredient/overview/index.html	(from https://wger.de/en/dashboard)
23:51:07	16499/16499	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:07%20GMT	https://wger.de/en/nutrition/calculator/bmi/	wger-download/wger.de/en/nutrition/calculator/bmi/index.html	(from https://wger.de/en/dashboard)
23:51:08	17048/17048	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:07%20GMT	https://wger.de/en/software/contribute	wger-download/wger.de/en/software/contribute.html	(from https://wger.de/en/dashboard)
23:51:08	22185/22185	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:07%20GMT	https://wger.de/en/nutrition/calculator/calories/	wger-download/wger.de/en/nutrition/calculator/calories/index.html	(from https://wger.de/en/dashboard)
23:51:09	15405/15405	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:09%20GMT	https://wger.de/en/software/issues	wger-download/wger.de/en/software/issues.html	(from https://wger.de/en/dashboard)
23:51:11	17346/17346	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:10%20GMT	https://wger.de/en/software/terms-of-service	wger-download/wger.de/en/software/terms-of-service.html	(from https://wger.de/en/dashboard)
23:51:12	25278/25278	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:12%20GMT	https://wger.de/en/software/api	wger-download/wger.de/en/software/api.html	(from https://wger.de/en/dashboard)
23:51:14	15146/15146	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:13%20GMT	https://wger.de/en/software/license	wger-download/wger.de/en/software/license.html	(from https://wger.de/en/dashboard)
23:51:16	13649/13649	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:15%20GMT	https://wger.de/en/about	wger-download/wger.de/en/about.html	(from https://wger.de/en/dashboard)
23:51:20	14714/14714	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:17%20GMT	https://wger.de/en/user/login	wger-download/wger.de/en/user/login.html	(from https://wger.de/en/dashboard)
23:51:21	17309/17309	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:21%20GMT	https://wger.de/en/user/registration	wger-download/wger.de/en/user/registration.html	(from https://wger.de/en/dashboard)
23:51:22	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2002%20May%202019%2004:51:22%20GMT	https://wger.de/en/user/demo-entries	wger-download/wger.de/en/user/demo-entries.10.delayed	(from https://wger.de/en/dashboard)
23:51:23	14209/14209	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:22%20GMT	https://wger.de/en/user/password/reset/	wger-download/wger.de/en/user/password/reset/index.html	(from https://wger.de/en/dashboard)
23:51:24	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2002%20May%202019%2004:51:24%20GMT	https://wger.de/en/workout/add	wger-download/wger.de/en/workout/add.11.delayed	(from https://wger.de/en/dashboard)
23:51:25	0/-1	---M--	302	error ('')			https://wger.de/en/user/demo-entries	wger-download/wger.de/en/user/demo-entries.12.delayed	(from https://wger.de/en/contact)
23:51:26	618/618	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2002%20May%202019%2004:51:26%20GMT	https://piwik.wger.de/	wger-download/piwik.wger.de/index.html	(from https://wger.de/en/dashboard)
23:51:26	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2002%20May%202019%2004:51:26%20GMT	https://wger.de/en/nutrition/add/	wger-download/wger.de/en/nutrition/add/index.html	(from https://wger.de/en/dashboard)
23:51:27	0/-1	---M--	302	error ('')			https://wger.de/en/user/demo-entries	wger-download/wger.de/en/user/demo-entries.14.delayed	(from https://wger.de/en/workout/overview)
23:51:27	0/-1	---M--	302	error ('')			https://wger.de/en/user/demo-entries	wger-download/wger.de/en/user/demo-entries.15.delayed	(from https://wger.de/en/workout/calendar/bedb72ef7d6a4ef19a208788a3f6a0)
23:51:27	0/-1	---M--	302	error ('')			https://wger.de/en/user/demo-entries	wger-download/wger.de/en/user/demo-entries.16.delayed	(from https://wger.de/en/workout/schedule/overview)
23:51:27	20619/20619	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:26%20GMT	https://wger.de/en/workout/182327/view/	wger-download/wger.de/en/workout/182327/view/index.html	(from https://wger.de/en/dashboard)
23:51:27	16398/16398	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:26%20GMT	https://wger.de/en/feedback	wger-download/wger.de/en/feedback.html	(from https://wger.de/en/contact)
23:51:28	0/-1	---M--	302	error ('')			https://wger.de/en/user/demo-entries	wger-download/wger.de/en/user/demo-entries.18.delayed	(from https://wger.de/en/exercise/overview/)
23:51:28	15766/15766	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:28%20GMT	https://wger.de/en/workout/schedule/add	wger-download/wger.de/en/workout/schedule/add.html	(from https://wger.de/en/workout/schedule/overview)
23:51:30	16916/16916	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:29%20GMT	https://wger.de/en/exercise/289/view/axe-hold	wger-download/wger.de/en/exercise/289/view/axe-hold.html	(from https://wger.de/en/exercise/overview/)
23:51:32	17423/17423	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:31%20GMT	https://wger.de/en/exercise/344/view/barbell-triceps-extension	wger-download/wger.de/en/exercise/344/view/barbell-triceps-extension.html	(from https://wger.de/en/exercise/overview/)
23:51:34	19495/19495	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:33%20GMT	https://wger.de/en/exercise/88/view/bench-press-narrow-grip	wger-download/wger.de/en/exercise/88/view/bench-press-narrow-grip.html	(from https://wger.de/en/exercise/overview/)
23:51:36	18943/18943	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:35%20GMT	https://wger.de/en/exercise/129/view/biceps-curl-with-cable	wger-download/wger.de/en/exercise/129/view/biceps-curl-with-cable.html	(from https://wger.de/en/exercise/overview/)
23:51:38	19675/19675	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:37%20GMT	https://wger.de/en/exercise/74/view/biceps-curls-with-barbell	wger-download/wger.de/en/exercise/74/view/biceps-curls-with-barbell.html	(from https://wger.de/en/exercise/overview/)
23:51:40	26216/26216	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:39%20GMT	https://wger.de/en/exercise/81/view/biceps-curls-with-dumbbell	wger-download/wger.de/en/exercise/81/view/biceps-curls-with-dumbbell.html	(from https://wger.de/en/exercise/overview/)
23:51:42	18054/18054	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:41%20GMT	https://wger.de/en/exercise/80/view/biceps-curls-with-sz-bar	wger-download/wger.de/en/exercise/80/view/biceps-curls-with-sz-bar.html	(from https://wger.de/en/exercise/overview/)
23:51:44	17750/17750	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:43%20GMT	https://wger.de/en/exercise/341/view/body-ups	wger-download/wger.de/en/exercise/341/view/body-ups.html	(from https://wger.de/en/exercise/overview/)
23:51:46	17294/17294	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:45%20GMT	https://wger.de/en/exercise/217/view/close-grip-bench-press	wger-download/wger.de/en/exercise/217/view/close-grip-bench-press.html	(from https://wger.de/en/exercise/overview/)
23:51:48	15696/15696	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:47%20GMT	https://wger.de/en/exercise/347/view/deadhang	wger-download/wger.de/en/exercise/347/view/deadhang.html	(from https://wger.de/en/exercise/overview/)
23:51:50	19006/19006	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:49%20GMT	https://wger.de/en/exercise/82/view/dips	wger-download/wger.de/en/exercise/82/view/dips.html	(from https://wger.de/en/exercise/overview/)
23:51:52	19383/19383	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:51%20GMT	https://wger.de/en/exercise/83/view/dips-between-two-benches	wger-download/wger.de/en/exercise/83/view/dips-between-two-benches.html	(from https://wger.de/en/exercise/overview/)
23:51:54	17344/17344	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:53%20GMT	https://wger.de/en/exercise/275/view/dumbbell-concentration-curl	wger-download/wger.de/en/exercise/275/view/dumbbell-concentration-curl.html	(from https://wger.de/en/exercise/overview/)
23:51:56	17365/17365	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:55%20GMT	https://wger.de/en/exercise/298/view/dumbbell-incline-curl	wger-download/wger.de/en/exercise/298/view/dumbbell-incline-curl.html	(from https://wger.de/en/exercise/overview/)
23:51:58	17762/17762	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:57%20GMT	https://wger.de/en/exercise/274/view/dumbbell-triceps-extension	wger-download/wger.de/en/exercise/274/view/dumbbell-triceps-extension.html	(from https://wger.de/en/exercise/overview/)
23:51:59	16762/16762	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:51:59%20GMT	https://wger.de/en/exercise/87/view/dumbbells-on-scott-machine	wger-download/wger.de/en/exercise/87/view/dumbbells-on-scott-machine.html	(from https://wger.de/en/exercise/overview/)
23:52:01	18232/18232	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:00%20GMT	https://wger.de/en/exercise/85/view/french-press-skullcrusher-dumbbells	wger-download/wger.de/en/exercise/85/view/french-press-skullcrusher-dumbbells.html	(from https://wger.de/en/exercise/overview/)
23:52:03	24788/24788	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:02%20GMT	https://wger.de/en/exercise/84/view/french-press-skullcrusher-sz-bar	wger-download/wger.de/en/exercise/84/view/french-press-skullcrusher-sz-bar.html	(from https://wger.de/en/exercise/overview/)
23:52:04	19430/19430	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:04%20GMT	https://wger.de/en/exercise/86/view/hammercurls	wger-download/wger.de/en/exercise/86/view/hammercurls.html	(from https://wger.de/en/exercise/overview/)
23:52:06	19121/19121	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:05%20GMT	https://wger.de/en/exercise/138/view/hammercurls-on-cable	wger-download/wger.de/en/exercise/138/view/hammercurls-on-cable.html	(from https://wger.de/en/exercise/overview/)
23:52:08	15572/15572	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:07%20GMT	https://wger.de/en/exercise/317/view/hand-grip	wger-download/wger.de/en/exercise/317/view/hand-grip.html	(from https://wger.de/en/exercise/overview/)
23:52:10	16948/16948	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:09%20GMT	https://wger.de/en/exercise/291/view/hercules-pillars	wger-download/wger.de/en/exercise/291/view/hercules-pillars.html	(from https://wger.de/en/exercise/overview/)
23:52:12	16597/16597	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:11%20GMT	https://wger.de/en/exercise/256/view/military-press	wger-download/wger.de/en/exercise/256/view/military-press.html	(from https://wger.de/en/exercise/overview/)
23:52:14	16971/16971	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:13%20GMT	https://wger.de/en/exercise/361/view/pike-push-ups	wger-download/wger.de/en/exercise/361/view/pike-push-ups.html	(from https://wger.de/en/exercise/overview/)
23:52:16	18999/18999	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:15%20GMT	https://wger.de/en/exercise/193/view/preacher-curls	wger-download/wger.de/en/exercise/193/view/preacher-curls.html	(from https://wger.de/en/exercise/overview/)
23:52:18	19253/19253	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:17%20GMT	https://wger.de/en/exercise/195/view/push-ups	wger-download/wger.de/en/exercise/195/view/push-ups.html	(from https://wger.de/en/exercise/overview/)
23:52:20	16932/16932	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:19%20GMT	https://wger.de/en/exercise/208/view/reverse-bar-curl	wger-download/wger.de/en/exercise/208/view/reverse-bar-curl.html	(from https://wger.de/en/exercise/overview/)
23:52:22	16540/16540	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:21%20GMT	https://wger.de/en/exercise/360/view/ring-dips	wger-download/wger.de/en/exercise/360/view/ring-dips.html	(from https://wger.de/en/exercise/overview/)
23:52:24	17748/17748	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:23%20GMT	https://wger.de/en/exercise/386/view/seated-triceps-press	wger-download/wger.de/en/exercise/386/view/seated-triceps-press.html	(from https://wger.de/en/exercise/overview/)
23:52:26	17244/17244	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:25%20GMT	https://wger.de/en/exercise/205/view/single-arm-preacher-curl	wger-download/wger.de/en/exercise/205/view/single-arm-preacher-curl.html	(from https://wger.de/en/exercise/overview/)
23:52:27	17344/17344	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:27%20GMT	https://wger.de/en/exercise/218/view/smith-machine-close-grip-bench-press	wger-download/wger.de/en/exercise/218/view/smith-machine-close-grip-bench-press.html	(from https://wger.de/en/exercise/overview/)
23:52:29	17294/17294	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:28%20GMT	https://wger.de/en/exercise/382/view/standing-rope-forearm	wger-download/wger.de/en/exercise/382/view/standing-rope-forearm.html	(from https://wger.de/en/exercise/overview/)
23:52:30	19480/19480	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:30%20GMT	https://wger.de/en/exercise/279/view/tricep-dumbbell-kickback	wger-download/wger.de/en/exercise/279/view/tricep-dumbbell-kickback.html	(from https://wger.de/en/exercise/overview/)
23:52:32	17149/17149	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:31%20GMT	https://wger.de/en/exercise/186/view/triceps-bench-press-one-barbell	wger-download/wger.de/en/exercise/186/view/triceps-bench-press-one-barbell.html	(from https://wger.de/en/exercise/overview/)
23:52:33	16784/16784	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:33%20GMT	https://wger.de/en/exercise/162/view/triceps-dips	wger-download/wger.de/en/exercise/162/view/triceps-dips.html	(from https://wger.de/en/exercise/overview/)
23:52:35	17332/17332	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:34%20GMT	https://wger.de/en/exercise/89/view/triceps-extensions-on-cable	wger-download/wger.de/en/exercise/89/view/triceps-extensions-on-cable.html	(from https://wger.de/en/exercise/overview/)
23:52:37	17396/17396	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:36%20GMT	https://wger.de/en/exercise/90/view/triceps-extensions-on-cable-with-bar	wger-download/wger.de/en/exercise/90/view/triceps-extensions-on-cable-with-bar.html	(from https://wger.de/en/exercise/overview/)
23:52:38	16588/16588	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:38%20GMT	https://wger.de/en/exercise/139/view/triceps-machine	wger-download/wger.de/en/exercise/139/view/triceps-machine.html	(from https://wger.de/en/exercise/overview/)
23:52:40	17199/17199	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:39%20GMT	https://wger.de/en/exercise/203/view/wall-pushup	wger-download/wger.de/en/exercise/203/view/wall-pushup.html	(from https://wger.de/en/exercise/overview/)
23:52:42	17481/17481	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:41%20GMT	https://wger.de/en/exercise/305/view/z-curls	wger-download/wger.de/en/exercise/305/view/z-curls.html	(from https://wger.de/en/exercise/overview/)
23:52:44	17021/17021	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:43%20GMT	https://wger.de/en/exercise/407/view/barbell-hack-squats	wger-download/wger.de/en/exercise/407/view/barbell-hack-squats.html	(from https://wger.de/en/exercise/overview/)
23:52:46	17358/17358	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:45%20GMT	https://wger.de/en/exercise/405/view/barbell-lunges	wger-download/wger.de/en/exercise/405/view/barbell-lunges.html	(from https://wger.de/en/exercise/overview/)
23:52:47	17394/17394	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:47%20GMT	https://wger.de/en/exercise/342/view/braced-squat	wger-download/wger.de/en/exercise/342/view/braced-squat.html	(from https://wger.de/en/exercise/overview/)
23:52:49	15946/15946	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:49%20GMT	https://wger.de/en/exercise/346/view/bulgarian-split-squat	wger-download/wger.de/en/exercise/346/view/bulgarian-split-squat.html	(from https://wger.de/en/exercise/overview/)
23:52:51	17743/17743	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:50%20GMT	https://wger.de/en/exercise/300/view/dumbbell-goblet-squat	wger-download/wger.de/en/exercise/300/view/dumbbell-goblet-squat.html	(from https://wger.de/en/exercise/overview/)
23:52:53	17263/17263	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:52%20GMT	https://wger.de/en/exercise/112/view/dumbbell-lunges-standing	wger-download/wger.de/en/exercise/112/view/dumbbell-lunges-standing.html	(from https://wger.de/en/exercise/overview/)
23:52:54	20665/20665	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:54%20GMT	https://wger.de/en/exercise/113/view/dumbbell-lunges-walking	wger-download/wger.de/en/exercise/113/view/dumbbell-lunges-walking.html	(from https://wger.de/en/exercise/overview/)
23:52:56	18381/18381	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:55%20GMT	https://wger.de/en/exercise/191/view/front-squats	wger-download/wger.de/en/exercise/191/view/front-squats.html	(from https://wger.de/en/exercise/overview/)
23:52:58	17426/17426	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:57%20GMT	https://wger.de/en/exercise/408/view/glute-bridge	wger-download/wger.de/en/exercise/408/view/glute-bridge.html	(from https://wger.de/en/exercise/overview/)
23:53:00	18076/18076	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:52:59%20GMT	https://wger.de/en/exercise/116/view/good-mornings	wger-download/wger.de/en/exercise/116/view/good-mornings.html	(from https://wger.de/en/exercise/overview/)
23:53:02	17941/17941	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:01%20GMT	https://wger.de/en/exercise/304/view/high-knee-jumps	wger-download/wger.de/en/exercise/304/view/high-knee-jumps.html	(from https://wger.de/en/exercise/overview/)
23:53:04	16894/16894	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:03%20GMT	https://wger.de/en/exercise/432/view/high-knees	wger-download/wger.de/en/exercise/432/view/high-knees.html	(from https://wger.de/en/exercise/overview/)
23:53:05	15570/15570	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:05%20GMT	https://wger.de/en/exercise/423/view/jogging	wger-download/wger.de/en/exercise/423/view/jogging.html	(from https://wger.de/en/exercise/overview/)
23:53:07	18922/18922	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:06%20GMT	https://wger.de/en/exercise/249/view/kettlebell-swings	wger-download/wger.de/en/exercise/249/view/kettlebell-swings.html	(from https://wger.de/en/exercise/overview/)
23:53:09	18849/18849	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:08%20GMT	https://wger.de/en/exercise/154/view/leg-curls-laying	wger-download/wger.de/en/exercise/154/view/leg-curls-laying.html	(from https://wger.de/en/exercise/overview/)
23:53:11	18204/18204	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:10%20GMT	https://wger.de/en/exercise/117/view/leg-curls-sitting	wger-download/wger.de/en/exercise/117/view/leg-curls-sitting.html	(from https://wger.de/en/exercise/overview/)
23:53:13	18240/18240	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:12%20GMT	https://wger.de/en/exercise/118/view/leg-curls-standing	wger-download/wger.de/en/exercise/118/view/leg-curls-standing.html	(from https://wger.de/en/exercise/overview/)
23:53:15	18155/18155	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:14%20GMT	https://wger.de/en/exercise/177/view/leg-extension	wger-download/wger.de/en/exercise/177/view/leg-extension.html	(from https://wger.de/en/exercise/overview/)
23:53:17	18584/18584	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:16%20GMT	https://wger.de/en/exercise/130/view/leg-press-on-hackenschmidt-machine	wger-download/wger.de/en/exercise/130/view/leg-press-on-hackenschmidt-machine.html	(from https://wger.de/en/exercise/overview/)
23:53:19	17864/17864	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:18%20GMT	https://wger.de/en/exercise/115/view/leg-presses-narrow	wger-download/wger.de/en/exercise/115/view/leg-presses-narrow.html	(from https://wger.de/en/exercise/overview/)
23:53:21	17755/17755	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:20%20GMT	https://wger.de/en/exercise/114/view/leg-presses-wide	wger-download/wger.de/en/exercise/114/view/leg-presses-wide.html	(from https://wger.de/en/exercise/overview/)
23:53:23	17585/17585	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:22%20GMT	https://wger.de/en/exercise/389/view/low-box-squat-wide-stance	wger-download/wger.de/en/exercise/389/view/low-box-squat-wide-stance.html	(from https://wger.de/en/exercise/overview/)
23:53:25	15818/15818	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:24%20GMT	https://wger.de/en/exercise/355/view/overhead-squat	wger-download/wger.de/en/exercise/355/view/overhead-squat.html	(from https://wger.de/en/exercise/overview/)
23:53:27	16864/16864	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:26%20GMT	https://wger.de/en/exercise/160/view/pistol-squat	wger-download/wger.de/en/exercise/160/view/pistol-squat.html	(from https://wger.de/en/exercise/overview/)
23:53:29	15934/15934	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:28%20GMT	https://wger.de/en/exercise/351/view/romanian-deadlift	wger-download/wger.de/en/exercise/351/view/romanian-deadlift.html	(from https://wger.de/en/exercise/overview/)
23:53:31	15478/15478	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:30%20GMT	https://wger.de/en/exercise/397/view/run	wger-download/wger.de/en/exercise/397/view/run.html	(from https://wger.de/en/exercise/overview/)
23:53:32	15834/15834	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:32%20GMT	https://wger.de/en/exercise/398/view/run-interval-training	wger-download/wger.de/en/exercise/398/view/run-interval-training.html	(from https://wger.de/en/exercise/overview/)
23:53:34	15597/15597	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:33%20GMT	https://wger.de/en/exercise/269/view/run-treadmill	wger-download/wger.de/en/exercise/269/view/run-treadmill.html	(from https://wger.de/en/exercise/overview/)
23:53:36	15665/15665	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:35%20GMT	https://wger.de/en/exercise/328/view/speed-deadlift	wger-download/wger.de/en/exercise/328/view/speed-deadlift.html	(from https://wger.de/en/exercise/overview/)
23:53:38	16580/16580	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:37%20GMT	https://wger.de/en/exercise/185/view/squat-jumps	wger-download/wger.de/en/exercise/185/view/squat-jumps.html	(from https://wger.de/en/exercise/overview/)
23:53:40	26235/26235	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20May%202019%2004:53:39%20GMT	https://wger.de/en/exercise/111/view/squats	wger-download/wger.de/en/exercise/111/view/squats.html	(from https://wger.de/en/exercise/overview/)
